id,name,business,business_id,asset_identifier,asset_category_id,sub_category_id,available_stock,booking_mode,min_hrs,max_extension_hrs,km_limit,asset_km_per_block,journey_km_limit_allowed,deposit,cost_per_hr,cost_per_hr_incl_tax,cost_per_24_hrs_incl_tax,extension_price_per_hr,extension_price_per_hr_incl_tax,rental_total_incl_tax,total_journey_incl_tax,billed_hours,billed_input_hours,min_block_hours,billable_blocks,billable_extension_hours,normal_hours,extension_hours,rate_ex_tax,extension_rate_ex_tax,amount_ex_tax,base_amount_ex_tax,extension_amount_ex_tax,tax_percent,tax,total_incl_tax,image,business_logo
13,Baleno Petrol MT,AVS RENT A CAB,1,KL07DF5597,24,0,1,hourly_min,24,,120,120,120,5000.0,70.62,83.33,1999.96,,83.33,1999.96,1999.96,24,24,24,1,0,24,0,70.62,0.0,1694.88,1694.88,0.0,18,305.08,1999.96,https://master.therentos.com/uploads/1774789867_Baleno.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
35,Grand i10 Petrol AMT,AVS RENT A CAB,1,KL07DF5013,40,0,1,hourly_min,24,,120,120,120,5000.0,56.5,66.67,1600.08,,66.67,1600.08,1600.08,24,24,24,1,0,24,0,56.5,0.0,1356.0,1356.0,0.0,18,244.08,1600.08,https://master.therentos.com/uploads/1779908735_1774857734_i10 nios.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
36,S Presso Petrol AMT,AVS RENT A CAB,1,KL07DF5526,34,0,1,hourly_min,24,,120,120,120,5000.0,45.9,54.16,1299.89,,54.16,1299.89,1299.89,24,24,24,1,0,24,0,45.9,0.0,1101.6,1101.6,0.0,18,198.29,1299.89,https://master.therentos.com/uploads/1779902487_PngItem_5852187.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
41,Ignis Petrol AMT,AVS RENT A CAB,1,KL07DD8202,42,0,1,hourly_min,24,,120,120,120,5000.0,56.5,66.67,1600.08,,66.67,1600.08,1600.08,24,24,24,1,0,24,0,56.5,0.0,1356.0,1356.0,0.0,18,244.08,1600.08,https://master.therentos.com/uploads/1779909174_PngItem_1232124.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
42,Exter Petrol AMT,AVS RENT A CAB,1,KL07DJ5476,43,0,1,hourly_min,24,,120,120,120,5000.0,63.56,75.0,1800.02,,75.0,1800.02,1800.02,24,24,24,1,0,24,0,63.56,0.0,1525.44,1525.44,0.0,18,274.58,1800.02,https://master.therentos.com/uploads/1779909499_1698469850.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
45,Fronx Petrol MT,AVS RENT A CAB,1,KL07DF5491,44,0,1,hourly_min,24,,120,120,120,5000.0,77.68,91.66,2199.9,,91.66,2199.9,2199.9,24,24,24,1,0,24,0,77.68,0.0,1864.32,1864.32,0.0,18,335.58,2199.9,https://master.therentos.com/uploads/1779909728_variant.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
46,Fronx Petrol AMT,AVS RENT A CAB,1,KL07DF5531,45,0,1,hourly_min,24,,120,120,120,5000.0,81.21,95.83,2299.87,,95.83,2299.87,2299.87,24,24,24,1,0,24,0,81.21,0.0,1949.04,1949.04,0.0,18,350.83,2299.87,https://master.therentos.com/uploads/1779909743_variant.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
51,Creta Diesel AMT,AVS RENT A CAB,1,KL07DJ2964,48,0,1,hourly_min,24,,120,120,120,5000.0,112.99,133.33,3199.88,,133.33,3199.88,3199.88,24,24,24,1,0,24,0,112.99,0.0,2711.76,2711.76,0.0,18,488.12,3199.88,https://master.therentos.com/uploads/1780054562_pngegg (1).png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
68,Ertiga Petrol MT 2025,AVS RENT A CAB,1,KL07DF9627,49,0,1,hourly_min,24,,120,120,120,10000.0,98.87,116.67,2800.0,,116.67,2800.0,2800.0,24,24,24,1,0,24,0,98.87,0.0,2372.88,2372.88,0.0,18,427.12,2800.0,https://master.therentos.com/uploads/1780054616_v1.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
