id,name,business,business_id,asset_identifier,asset_category_id,sub_category_id,available_stock,booking_mode,min_hrs,max_extension_hrs,km_limit,asset_km_per_block,journey_km_limit_allowed,deposit,cost_per_hr,cost_per_hr_incl_tax,cost_per_24_hrs_incl_tax,extension_price_per_hr,extension_price_per_hr_incl_tax,rental_total_incl_tax,total_journey_incl_tax,billed_hours,billed_input_hours,min_block_hours,billable_blocks,billable_extension_hours,normal_hours,extension_hours,rate_ex_tax,extension_rate_ex_tax,amount_ex_tax,base_amount_ex_tax,extension_amount_ex_tax,tax_percent,tax,total_incl_tax,image,business_logo
1,Alto K10 PETROL MT,AVS RENT A CAB,1,KL07DD8525,31,0,2,hourly_min,24,,120,120,360,5000.0,42.37,50.0,1199.92,,50.0,3599.76,3599.76,72,72,24,1,0,72,0,42.37,0.0,3050.64,3050.64,0.0,18,549.12,3599.76,https://master.therentos.com/uploads/1788423757_Alto K10.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
5,Celerio Petrol MT,AVS RENT A CAB,1,KL07DF5766,25,0,1,hourly_min,24,,120,120,360,5000.0,52.97,62.5,1500.11,,62.5,4500.33,4500.33,72,72,24,1,0,72,0,52.97,0.0,3813.84,3813.84,0.0,18,686.49,4500.33,https://master.therentos.com/uploads/1788423662_celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
7,Celerio Petrol AMT,AVS RENT A CAB,1,KL07DF5439,35,0,2,hourly_min,24,,120,120,360,5000.0,56.5,66.67,1600.08,,66.67,4800.24,4800.24,72,72,24,1,0,72,0,56.5,0.0,4068.0,4068.0,0.0,18,732.24,4800.24,https://master.therentos.com/uploads/1788423810_celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
10,Swift Petrol MT,AVS RENT A CAB,1,KL07DF5426,21,0,1,hourly_min,24,,120,120,360,5000.0,60.03,70.84,1700.05,,70.84,5100.15,5100.15,72,72,24,1,0,72,0,60.03,0.0,4322.16,4322.16,0.0,18,777.99,5100.15,https://master.therentos.com/uploads/1788423554_swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
28,WagonR Petrol MT,AVS RENT A CAB,1,KL07CQ8895,22,0,1,hourly_min,24,,120,120,360,5000.0,49.44,58.34,1400.14,,58.34,4200.42,4200.42,72,72,24,1,0,72,0,49.44,0.0,3559.68,3559.68,0.0,18,640.74,4200.42,https://master.therentos.com/uploads/1788423574_wagonr.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
31,WagonR Petrol AMT,AVS RENT A CAB,1,KL07DE1280,39,0,2,hourly_min,24,,120,120,360,5000.0,56.5,66.67,1600.08,,66.67,4800.24,4800.24,72,72,24,1,0,72,0,56.5,0.0,4068.0,4068.0,0.0,18,732.24,4800.24,https://master.therentos.com/uploads/1788423913_wagonr.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
38,Ignis Petrol MT,AVS RENT A CAB,1,KL07DF7910,41,0,2,hourly_min,24,,120,120,360,5000.0,52.97,62.5,1500.11,,62.5,4500.33,4500.33,72,72,24,1,0,72,0,52.97,0.0,3813.84,3813.84,0.0,18,686.49,4500.33,https://master.therentos.com/uploads/1788424023_ignis.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
54,Ertiga Petrol AMT,AVS RENT A CAB,1,KL07DF5541,50,0,1,hourly_min,24,,120,120,360,10000.0,105.93,125.0,2999.94,,125.0,8999.81,8999.81,72,72,24,1,0,72,0,105.93,0.0,7626.96,7626.96,0.0,18,1372.85,8999.81,https://master.therentos.com/uploads/1788424146_Ertiga.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
67,Ertiga Petrol AMT,AVS RENT A CAB,1,KL07DE9443,50,0,1,hourly_min,24,,120,120,360,10000.0,105.93,125.0,2999.94,,125.0,8999.81,8999.81,72,72,24,1,0,72,0,105.93,0.0,7626.96,7626.96,0.0,18,1372.85,8999.81,https://master.therentos.com/uploads/1788424146_Ertiga.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
71,Ignis Petrol AMT,AVS RENT A CAB,1,KL07DD8256,42,0,1,hourly_min,24,,120,120,360,5000.0,56.5,66.67,1600.08,,66.67,4800.24,4800.24,72,72,24,1,0,72,0,56.5,0.0,4068.0,4068.0,0.0,18,732.24,4800.24,https://master.therentos.com/uploads/1788424034_ignis.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
