id,name,business,business_id,asset_identifier,asset_category_id,sub_category_id,available_stock,booking_mode,min_hrs,max_extension_hrs,km_limit,asset_km_per_block,journey_km_limit_allowed,deposit,cost_per_hr,cost_per_hr_incl_tax,cost_per_24_hrs_incl_tax,extension_price_per_hr,extension_price_per_hr_incl_tax,rental_total_incl_tax,total_journey_incl_tax,billed_hours,billed_input_hours,min_block_hours,billable_blocks,billable_extension_hours,normal_hours,extension_hours,rate_ex_tax,extension_rate_ex_tax,amount_ex_tax,base_amount_ex_tax,extension_amount_ex_tax,tax_percent,tax,total_incl_tax,image,business_logo
1,Alto K10 PETROL MT,AVS RENT A CAB,1,KL07DD8525,31,0,3,hourly_min,24,,120,120,3480,5000.0,42.37,50.0,1199.92,,50.0,34797.63,34797.63,696,696,24,1,0,696,0,42.37,0.0,29489.52,29489.52,0.0,18,5308.11,34797.63,https://master.therentos.com/uploads/1779123525_pngegg.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
3,Alto K10 PETROL AMT,AVS RENT A CAB,1,KL07DK0994,32,0,1,hourly_min,24,,120,120,3480,5000.0,45.91,54.17,1300.17,,54.17,37704.96,37704.96,696,696,24,1,0,696,0,45.91,0.0,31953.36,31953.36,0.0,18,5751.6,37704.96,https://master.therentos.com/uploads/1779901823_pngegg.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
4,Celerio Petrol MT,AVS RENT A CAB,1,KL07DF5532,25,0,2,hourly_min,24,,120,120,3480,5000.0,52.97,62.5,1500.11,,62.5,43503.2,43503.2,696,696,24,1,0,696,0,52.97,0.0,36867.12,36867.12,0.0,18,6636.08,43503.2,https://master.therentos.com/uploads/1774789855_Celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
6,Celerio Petrol AMT,AVS RENT A CAB,1,KL07DF5506,35,0,3,hourly_min,24,,120,120,3480,5000.0,56.5,66.67,1600.08,,66.67,46402.32,46402.32,696,696,24,1,0,696,0,56.5,0.0,39324.0,39324.0,0.0,18,7078.32,46402.32,https://master.therentos.com/uploads/1779902788_1774789855_Celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
9,Swift Petrol MT,AVS RENT A CAB,1,KL07DF5564,21,0,1,hourly_min,24,,120,120,3480,5000.0,60.03,70.84,1700.05,,70.84,49301.44,49301.44,696,696,24,1,0,696,0,60.03,0.0,41780.88,41780.88,0.0,18,7520.56,49301.44,https://master.therentos.com/uploads/1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
10,Swift Petrol MT,AVS RENT A CAB,1,KL07DF5426,21,0,1,hourly_min,24,,120,120,3480,5000.0,60.03,70.84,1700.05,,70.84,49301.44,49301.44,696,696,24,1,0,696,0,60.03,0.0,41780.88,41780.88,0.0,18,7520.56,49301.44,https://master.therentos.com/uploads/1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
11,Baleno Petrol MT,AVS RENT A CAB,1,KL07DF5542,24,0,1,hourly_min,24,,120,120,3480,5000.0,70.62,83.33,1999.96,,83.33,57998.79,57998.79,696,696,24,1,0,696,0,70.62,0.0,49151.52,49151.52,0.0,18,8847.27,57998.79,https://master.therentos.com/uploads/1774789867_Baleno.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
12,Baleno Petrol MT,AVS RENT A CAB,1,KL07DF5536,24,0,2,hourly_min,24,,120,120,3480,5000.0,70.62,83.33,1999.96,,83.33,57998.79,57998.79,696,696,24,1,0,696,0,70.62,0.0,49151.52,49151.52,0.0,18,8847.27,57998.79,https://master.therentos.com/uploads/1774789867_Baleno.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
14,Swift Petrol AMT,AVS RENT A CAB,1,KL07DF5428,36,0,2,hourly_min,24,,120,120,3480,5000.0,67.09,79.17,1899.99,,79.17,55099.68,55099.68,696,696,24,1,0,696,0,67.09,0.0,46694.64,46694.64,0.0,18,8405.04,55099.68,https://master.therentos.com/uploads/1779905988_1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
17,Swift Petrol AMT,AVS RENT A CAB,1,KL07DD9163,36,0,1,hourly_min,24,,120,120,3480,5000.0,67.09,79.17,1899.99,,79.17,55099.68,55099.68,696,696,24,1,0,696,0,67.09,0.0,46694.64,46694.64,0.0,18,8405.04,55099.68,https://master.therentos.com/uploads/1779905988_1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
19,Baleno Petrol AMT,AVS RENT A CAB,1,KL07DF5579,37,0,2,hourly_min,24,,120,120,3480,5000.0,77.68,91.66,2199.9,,91.66,63797.03,63797.03,696,696,24,1,0,696,0,77.68,0.0,54065.28,54065.28,0.0,18,9731.75,63797.03,https://master.therentos.com/uploads/1781728937_balenoo.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
20,Baleno Petrol AMT,AVS RENT A CAB,1,KL07DB9370,37,0,1,hourly_min,24,,120,120,3480,5000.0,77.69,91.67,2200.18,,91.67,63805.24,63805.24,696,696,24,1,0,696,0,77.69,0.0,54072.24,54072.24,0.0,18,9733.0,63805.24,https://master.therentos.com/uploads/1781728937_balenoo.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
22,Brezza Petrol MT,AVS RENT A CAB,1,KL07DE0435,26,0,2,hourly_min,24,,120,120,3480,5000.0,95.34,112.5,2700.03,,112.5,78300.84,78300.84,696,696,24,1,0,696,0,95.34,0.0,66356.64,66356.64,0.0,18,11944.2,78300.84,https://master.therentos.com/uploads/1774789845_Brezza.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
24,Brezza Petrol AMT,AVS RENT A CAB,1,KL07CY7219,38,0,1,hourly_min,24,,120,120,3480,5000.0,88.28,104.17,2500.09,,104.17,72502.6,72502.6,696,696,24,1,0,696,0,88.28,0.0,61442.88,61442.88,0.0,18,11059.72,72502.6,https://master.therentos.com/uploads/1779907335_1774789845_Brezza.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
25,Dezire Petrol AMT,AVS RENT A CAB,1,KL07DK0536,27,0,2,hourly_min,24,,120,120,3480,5000.0,70.62,83.33,1999.96,,83.33,57998.79,57998.79,696,696,24,1,0,696,0,70.62,0.0,49151.52,49151.52,0.0,18,8847.27,57998.79,https://master.therentos.com/uploads/1774789833_Dzire.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
27,WagonR Petrol MT,AVS RENT A CAB,1,KL07CT4013,22,0,2,hourly_min,24,,120,120,3480,5000.0,49.44,58.34,1400.14,,58.34,40604.08,40604.08,696,696,24,1,0,696,0,49.44,0.0,34410.24,34410.24,0.0,18,6193.84,40604.08,https://master.therentos.com/uploads/1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
29,WagonR Petrol MT,AVS RENT A CAB,1,KL07DF5436,22,0,3,hourly_min,24,,120,120,3480,5000.0,52.97,62.5,1500.11,,62.5,43503.2,43503.2,696,696,24,1,0,696,0,52.97,0.0,36867.12,36867.12,0.0,18,6636.08,43503.2,https://master.therentos.com/uploads/1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
31,WagonR Petrol AMT,AVS RENT A CAB,1,KL07DE1280,39,0,2,hourly_min,24,,120,120,3480,5000.0,56.5,66.67,1600.08,,66.67,46402.32,46402.32,696,696,24,1,0,696,0,56.5,0.0,39324.0,39324.0,0.0,18,7078.32,46402.32,https://master.therentos.com/uploads/1779908113_1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
33,Grand i10 Petrol MT,AVS RENT A CAB,1,KL07DF5075,30,0,2,hourly_min,24,,120,120,3480,5000.0,52.97,62.5,1500.11,,62.5,43503.2,43503.2,696,696,24,1,0,696,0,52.97,0.0,36867.12,36867.12,0.0,18,6636.08,43503.2,https://master.therentos.com/uploads/1774857734_i10 nios.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
36,S Presso Petrol AMT,AVS RENT A CAB,1,KL07DF5526,34,0,2,hourly_min,24,,120,120,3480,5000.0,45.9,54.16,1299.89,,54.16,37696.75,37696.75,696,696,24,1,0,696,0,45.9,0.0,31946.4,31946.4,0.0,18,5750.35,37696.75,https://master.therentos.com/uploads/1779902487_PngItem_5852187.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
39,Ignis Petrol MT,AVS RENT A CAB,1,KL07DF7957,41,0,1,hourly_min,24,,120,120,3480,5000.0,52.97,62.5,1500.11,,62.5,43503.2,43503.2,696,696,24,1,0,696,0,52.97,0.0,36867.12,36867.12,0.0,18,6636.08,43503.2,https://master.therentos.com/uploads/1779909148_PngItem_1232124.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
41,Ignis Petrol AMT,AVS RENT A CAB,1,KL07DD8202,42,0,2,hourly_min,24,,120,120,3480,5000.0,56.5,66.67,1600.08,,66.67,46402.32,46402.32,696,696,24,1,0,696,0,56.5,0.0,39324.0,39324.0,0.0,18,7078.32,46402.32,https://master.therentos.com/uploads/1779909174_PngItem_1232124.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
42,Exter Petrol AMT,AVS RENT A CAB,1,KL07DJ5476,43,0,2,hourly_min,24,,120,120,3480,5000.0,63.56,75.0,1800.02,,75.0,52200.56,52200.56,696,696,24,1,0,696,0,63.56,0.0,44237.76,44237.76,0.0,18,7962.8,52200.56,https://master.therentos.com/uploads/1779909499_1698469850.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
44,Fronx Petrol MT,AVS RENT A CAB,1,KL07DF5539,44,0,2,hourly_min,24,,120,120,3480,5000.0,77.68,91.66,2199.9,,91.66,63797.03,63797.03,696,696,24,1,0,696,0,77.68,0.0,54065.28,54065.28,0.0,18,9731.75,63797.03,https://master.therentos.com/uploads/1779909728_variant.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
47,Fronx Petrol AMT,AVS RENT A CAB,1,KL07DC1178,45,0,1,hourly_min,24,,120,120,3480,5000.0,81.21,95.83,2299.87,,95.83,66696.15,66696.15,696,696,24,1,0,696,0,81.21,0.0,56522.16,56522.16,0.0,18,10173.99,66696.15,https://master.therentos.com/uploads/1779909743_variant.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
48,EcoSport Petrol AMT,AVS RENT A CAB,1,KL07CN0656,46,0,1,hourly_min,24,,120,120,3480,5000.0,67.09,79.17,1899.99,,79.17,55099.68,55099.68,696,696,24,1,0,696,0,67.09,0.0,46694.64,46694.64,0.0,18,8405.04,55099.68,https://master.therentos.com/uploads/1780054491_340-3402471_ford-ecosport-se-hd-png-download.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
49,Grand Vitara Petrol MT,AVS RENT A CAB,1,KL07DF5514,47,0,2,hourly_min,24,,120,120,3480,5000.0,105.93,125.0,2999.94,,125.0,86998.19,86998.19,696,696,24,1,0,696,0,105.93,0.0,73727.28,73727.28,0.0,18,13270.91,86998.19,https://master.therentos.com/uploads/1780054533_grandvitara-arctic-white1.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
53,Ertiga Petrol MT 2025,AVS RENT A CAB,1,KL07DF6127,49,0,2,hourly_min,24,,120,120,3480,10000.0,98.87,116.67,2800.0,,116.67,81199.95,81199.95,696,696,24,1,0,696,0,98.87,0.0,68813.52,68813.52,0.0,18,12386.43,81199.95,https://master.therentos.com/uploads/1780054616_v1.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
57,Crysta N/M Diesel MT,AVS RENT A CAB,1,KL07DH8456,53,0,3,hourly_min,24,,120,120,3480,10000.0,134.18,158.33,3799.98,,158.33,110199.35,110199.35,696,696,24,1,0,696,0,134.18,0.0,93389.28,93389.28,0.0,18,16810.07,110199.35,https://master.therentos.com/uploads/1780054872_417-4177146_toyota-car-toyota-innova-crysta-motor-vehicle-png.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
