id,name,business,business_id,asset_identifier,asset_category_id,sub_category_id,available_stock,booking_mode,min_hrs,max_extension_hrs,km_limit,asset_km_per_block,journey_km_limit_allowed,deposit,cost_per_hr,cost_per_hr_incl_tax,cost_per_24_hrs_incl_tax,extension_price_per_hr,extension_price_per_hr_incl_tax,rental_total_incl_tax,total_journey_incl_tax,billed_hours,billed_input_hours,min_block_hours,billable_blocks,billable_extension_hours,normal_hours,extension_hours,rate_ex_tax,extension_rate_ex_tax,amount_ex_tax,base_amount_ex_tax,extension_amount_ex_tax,tax_percent,tax,total_incl_tax,image,business_logo
7,Celerio Petrol AMT,AVS RENT A CAB,1,KL07DF5439,35,0,1,hourly_min,24,,120,120,2865,5000.0,56.5,66.67,1600.08,,66.67,38201.91,38201.91,573,573,24,1,0,573,0,56.5,0.0,32374.5,32374.5,0.0,18,5827.41,38201.91,https://master.therentos.com/uploads/1779902788_1774789855_Celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
12,Baleno Petrol MT,AVS RENT A CAB,1,KL07DF5536,24,0,1,hourly_min,24,,120,120,2865,5000.0,70.62,83.33,1999.96,,83.33,47749.01,47749.01,573,573,24,1,0,573,0,70.62,0.0,40465.26,40465.26,0.0,18,7283.75,47749.01,https://master.therentos.com/uploads/1774789867_Baleno.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
20,Baleno Petrol AMT,AVS RENT A CAB,1,KL07DB9370,37,0,1,hourly_min,24,,120,120,2865,5000.0,77.69,91.67,2200.18,,91.67,52529.32,52529.32,573,573,24,1,0,573,0,77.69,0.0,44516.37,44516.37,0.0,18,8012.95,52529.32,https://master.therentos.com/uploads/1781728937_balenoo.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
21,Baleno Petrol AMT,AVS RENT A CAB,1,KL07DF5512,37,0,1,hourly_min,24,,120,120,2865,5000.0,77.68,91.66,2199.9,,91.66,52522.56,52522.56,573,573,24,1,0,573,0,77.68,0.0,44510.64,44510.64,0.0,18,8011.92,52522.56,https://master.therentos.com/uploads/1781728937_balenoo.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
27,WagonR Petrol MT,AVS RENT A CAB,1,KL07CT4013,22,0,2,hourly_min,24,,120,120,2865,5000.0,49.44,58.34,1400.14,,58.34,33428.36,33428.36,573,573,24,1,0,573,0,49.44,0.0,28329.12,28329.12,0.0,18,5099.24,33428.36,https://master.therentos.com/uploads/1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
30,WagonR Petrol MT,AVS RENT A CAB,1,KL07DF5582,22,0,1,hourly_min,24,,120,120,2865,5000.0,52.97,62.5,1500.11,,62.5,35815.14,35815.14,573,573,24,1,0,573,0,52.97,0.0,30351.81,30351.81,0.0,18,5463.33,35815.14,https://master.therentos.com/uploads/1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
50,Grand Vitara Petrol MT,AVS RENT A CAB,1,KL07DF5592,47,0,1,hourly_min,24,,120,120,2865,5000.0,105.93,125.0,2999.94,,125.0,71623.51,71623.51,573,573,24,1,0,573,0,105.93,0.0,60697.89,60697.89,0.0,18,10925.62,71623.51,https://master.therentos.com/uploads/1780054533_grandvitara-arctic-white1.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
71,Ignis Petrol AMT,AVS RENT A CAB,1,KL07DD8256,42,0,1,hourly_min,24,,120,120,2865,5000.0,56.5,66.67,1600.08,,66.67,38201.91,38201.91,573,573,24,1,0,573,0,56.5,0.0,32374.5,32374.5,0.0,18,5827.41,38201.91,https://master.therentos.com/uploads/1779909174_PngItem_1232124.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
