id,name,business,business_id,asset_identifier,asset_category_id,sub_category_id,available_stock,booking_mode,min_hrs,max_extension_hrs,km_limit,asset_km_per_block,journey_km_limit_allowed,deposit,cost_per_hr,cost_per_hr_incl_tax,cost_per_24_hrs_incl_tax,extension_price_per_hr,extension_price_per_hr_incl_tax,rental_total_incl_tax,total_journey_incl_tax,billed_hours,billed_input_hours,min_block_hours,billable_blocks,billable_extension_hours,normal_hours,extension_hours,rate_ex_tax,extension_rate_ex_tax,amount_ex_tax,base_amount_ex_tax,extension_amount_ex_tax,tax_percent,tax,total_incl_tax,image,business_logo
1,Alto K10 PETROL MT,AVS RENT A CAB,1,KL07DD8525,31,0,3,hourly_min,24,,120,120,120,5000.0,42.37,50.0,1199.92,,50.0,1199.92,1199.92,24,24,24,1,0,24,0,42.37,0.0,1016.88,1016.88,0.0,18,183.04,1199.92,https://master.therentos.com/uploads/1779123525_pngegg.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
3,Alto K10 PETROL AMT,AVS RENT A CAB,1,KL07DK0994,32,0,1,hourly_min,24,,120,120,120,5000.0,45.91,54.17,1300.17,,54.17,1300.17,1300.17,24,24,24,1,0,24,0,45.91,0.0,1101.84,1101.84,0.0,18,198.33,1300.17,https://master.therentos.com/uploads/1779901823_pngegg.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
4,Celerio Petrol MT,AVS RENT A CAB,1,KL07DF5532,25,0,2,hourly_min,24,,120,120,120,5000.0,52.97,62.5,1500.11,,62.5,1500.11,1500.11,24,24,24,1,0,24,0,52.97,0.0,1271.28,1271.28,0.0,18,228.83,1500.11,https://master.therentos.com/uploads/1774789855_Celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
6,Celerio Petrol AMT,AVS RENT A CAB,1,KL07DF5506,35,0,3,hourly_min,24,,120,120,120,5000.0,56.5,66.67,1600.08,,66.67,1600.08,1600.08,24,24,24,1,0,24,0,56.5,0.0,1356.0,1356.0,0.0,18,244.08,1600.08,https://master.therentos.com/uploads/1779902788_1774789855_Celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
10,Swift Petrol MT,AVS RENT A CAB,1,KL07DF5426,21,0,1,hourly_min,24,,120,120,120,5000.0,60.03,70.84,1700.05,,70.84,1700.05,1700.05,24,24,24,1,0,24,0,60.03,0.0,1440.72,1440.72,0.0,18,259.33,1700.05,https://master.therentos.com/uploads/1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
11,Baleno Petrol MT,AVS RENT A CAB,1,KL07DF5542,24,0,3,hourly_min,24,,120,120,120,5000.0,70.62,83.33,1999.96,,83.33,1999.96,1999.96,24,24,24,1,0,24,0,70.62,0.0,1694.88,1694.88,0.0,18,305.08,1999.96,https://master.therentos.com/uploads/1774789867_Baleno.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
16,Swift Petrol AMT,AVS RENT A CAB,1,KL07DD9113,36,0,2,hourly_min,24,,120,120,120,5000.0,67.09,79.17,1899.99,,79.17,1899.99,1899.99,24,24,24,1,0,24,0,67.09,0.0,1610.16,1610.16,0.0,18,289.83,1899.99,https://master.therentos.com/uploads/1779905988_1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
18,Swift Petrol AMT,AVS RENT A CAB,1,KL07DF5486,36,0,1,hourly_min,24,,120,120,120,5000.0,67.09,79.17,1899.99,,79.17,1899.99,1899.99,24,24,24,1,0,24,0,67.09,0.0,1610.16,1610.16,0.0,18,289.83,1899.99,https://master.therentos.com/uploads/1779905988_1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
19,Baleno Petrol AMT,AVS RENT A CAB,1,KL07DF5579,37,0,2,hourly_min,24,,120,120,120,5000.0,77.68,91.66,2199.9,,91.66,2199.9,2199.9,24,24,24,1,0,24,0,77.68,0.0,1864.32,1864.32,0.0,18,335.58,2199.9,https://master.therentos.com/uploads/1781728937_balenoo.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
20,Baleno Petrol AMT,AVS RENT A CAB,1,KL07DB9370,37,0,1,hourly_min,24,,120,120,120,5000.0,77.69,91.67,2200.18,,91.67,2200.18,2200.18,24,24,24,1,0,24,0,77.69,0.0,1864.56,1864.56,0.0,18,335.62,2200.18,https://master.therentos.com/uploads/1781728937_balenoo.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
