id,name,business,business_id,asset_identifier,asset_category_id,sub_category_id,available_stock,booking_mode,min_hrs,max_extension_hrs,km_limit,asset_km_per_block,journey_km_limit_allowed,deposit,cost_per_hr,cost_per_hr_incl_tax,cost_per_24_hrs_incl_tax,extension_price_per_hr,extension_price_per_hr_incl_tax,rental_total_incl_tax,total_journey_incl_tax,billed_hours,billed_input_hours,min_block_hours,billable_blocks,billable_extension_hours,normal_hours,extension_hours,rate_ex_tax,extension_rate_ex_tax,amount_ex_tax,base_amount_ex_tax,extension_amount_ex_tax,tax_percent,tax,total_incl_tax,image,business_logo
1,Alto K10 PETROL MT,AVS RENT A CAB,1,KL07DD8525,31,0,3,hourly_min,24,,120,120,135,5000.0,42.37,50.0,1199.92,,50.0,1349.91,1349.91,27,27,24,1,0,27,0,42.37,0.0,1143.99,1143.99,0.0,18,205.92,1349.91,https://master.therentos.com/uploads/1779123525_pngegg.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
4,Celerio Petrol MT,AVS RENT A CAB,1,KL07DF5532,25,0,1,hourly_min,24,,120,120,135,5000.0,52.97,62.5,1500.11,,62.5,1687.62,1687.62,27,27,24,1,0,27,0,52.97,0.0,1430.19,1430.19,0.0,18,257.43,1687.62,https://master.therentos.com/uploads/1774789855_Celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
7,Celerio Petrol AMT,AVS RENT A CAB,1,KL07DF5439,35,0,2,hourly_min,24,,120,120,135,5000.0,56.5,66.67,1600.08,,66.67,1800.09,1800.09,27,27,24,1,0,27,0,56.5,0.0,1525.5,1525.5,0.0,18,274.59,1800.09,https://master.therentos.com/uploads/1779902788_1774789855_Celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
10,Swift Petrol MT,AVS RENT A CAB,1,KL07DF5426,21,0,1,hourly_min,24,,120,120,135,5000.0,60.03,70.84,1700.05,,70.84,1912.56,1912.56,27,27,24,1,0,27,0,60.03,0.0,1620.81,1620.81,0.0,18,291.75,1912.56,https://master.therentos.com/uploads/1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
13,Baleno Petrol MT,AVS RENT A CAB,1,KL07DF5597,24,0,1,hourly_min,24,,120,120,135,5000.0,70.62,83.33,1999.96,,83.33,2249.95,2249.95,27,27,24,1,0,27,0,70.62,0.0,1906.74,1906.74,0.0,18,343.21,2249.95,https://master.therentos.com/uploads/1774789867_Baleno.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
17,Swift Petrol AMT,AVS RENT A CAB,1,KL07DD9163,36,0,1,hourly_min,24,,120,120,135,5000.0,67.09,79.17,1899.99,,79.17,2137.49,2137.49,27,27,24,1,0,27,0,67.09,0.0,1811.43,1811.43,0.0,18,326.06,2137.49,https://master.therentos.com/uploads/1779905988_1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
24,Brezza Petrol AMT,AVS RENT A CAB,1,KL07CY7219,38,0,1,hourly_min,24,,120,120,135,5000.0,88.28,104.17,2500.09,,104.17,2812.6,2812.6,27,27,24,1,0,27,0,88.28,0.0,2383.56,2383.56,0.0,18,429.04,2812.6,https://master.therentos.com/uploads/1779907335_1774789845_Brezza.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
27,WagonR Petrol MT,AVS RENT A CAB,1,KL07CT4013,22,0,1,hourly_min,24,,120,120,135,5000.0,49.44,58.34,1400.14,,58.34,1575.16,1575.16,27,27,24,1,0,27,0,49.44,0.0,1334.88,1334.88,0.0,18,240.28,1575.16,https://master.therentos.com/uploads/1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
29,WagonR Petrol MT,AVS RENT A CAB,1,KL07DF5436,22,0,3,hourly_min,24,,120,120,135,5000.0,52.97,62.5,1500.11,,62.5,1687.62,1687.62,27,27,24,1,0,27,0,52.97,0.0,1430.19,1430.19,0.0,18,257.43,1687.62,https://master.therentos.com/uploads/1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
32,WagonR Petrol AMT,AVS RENT A CAB,1,KL07DE0288,39,0,1,hourly_min,24,,120,120,135,5000.0,56.5,66.67,1600.08,,66.67,1800.09,1800.09,27,27,24,1,0,27,0,56.5,0.0,1525.5,1525.5,0.0,18,274.59,1800.09,https://master.therentos.com/uploads/1779908113_1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
34,Grand i10 Petrol MT,AVS RENT A CAB,1,KL07DF4831,30,0,1,hourly_min,24,,120,120,135,5000.0,52.97,62.5,1500.11,,62.5,1687.62,1687.62,27,27,24,1,0,27,0,52.97,0.0,1430.19,1430.19,0.0,18,257.43,1687.62,https://master.therentos.com/uploads/1774857734_i10 nios.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
