id,name,business,business_id,asset_identifier,asset_category_id,sub_category_id,available_stock,booking_mode,min_hrs,max_extension_hrs,km_limit,asset_km_per_block,journey_km_limit_allowed,deposit,cost_per_hr,cost_per_hr_incl_tax,cost_per_24_hrs_incl_tax,extension_price_per_hr,extension_price_per_hr_incl_tax,rental_total_incl_tax,total_journey_incl_tax,billed_hours,billed_input_hours,min_block_hours,billable_blocks,billable_extension_hours,normal_hours,extension_hours,rate_ex_tax,extension_rate_ex_tax,amount_ex_tax,base_amount_ex_tax,extension_amount_ex_tax,tax_percent,tax,total_incl_tax,image,business_logo
1,Alto K10 PETROL MT,AVS RENT A CAB,1,KL07DD8525,31,0,3,hourly_min,24,,120,120,5435,5000.0,42.37,50.0,1199.92,,50.0,54346.3,54346.3,1087,1087,24,1,0,1087,0,42.37,0.0,46056.19,46056.19,0.0,18,8290.11,54346.3,https://master.therentos.com/uploads/1779123525_pngegg.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
3,Alto K10 PETROL AMT,AVS RENT A CAB,1,KL07DK0994,32,0,1,hourly_min,24,,120,120,5435,5000.0,45.91,54.17,1300.17,,54.17,58886.92,58886.92,1087,1087,24,1,0,1087,0,45.91,0.0,49904.17,49904.17,0.0,18,8982.75,58886.92,https://master.therentos.com/uploads/1779901823_pngegg.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
4,Celerio Petrol MT,AVS RENT A CAB,1,KL07DF5532,25,0,2,hourly_min,24,,120,120,5435,5000.0,52.97,62.5,1500.11,,62.5,67942.5,67942.5,1087,1087,24,1,0,1087,0,52.97,0.0,57578.39,57578.39,0.0,18,10364.11,67942.5,https://master.therentos.com/uploads/1774789855_Celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
6,Celerio Petrol AMT,AVS RENT A CAB,1,KL07DF5506,35,0,3,hourly_min,24,,120,120,5435,5000.0,56.5,66.67,1600.08,,66.67,72470.29,72470.29,1087,1087,24,1,0,1087,0,56.5,0.0,61415.5,61415.5,0.0,18,11054.79,72470.29,https://master.therentos.com/uploads/1779902788_1774789855_Celerio.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
9,Swift Petrol MT,AVS RENT A CAB,1,KL07DF5564,21,0,1,hourly_min,24,,120,120,5435,5000.0,60.03,70.84,1700.05,,70.84,76998.08,76998.08,1087,1087,24,1,0,1087,0,60.03,0.0,65252.61,65252.61,0.0,18,11745.47,76998.08,https://master.therentos.com/uploads/1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
10,Swift Petrol MT,AVS RENT A CAB,1,KL07DF5426,21,0,1,hourly_min,24,,120,120,5435,5000.0,60.03,70.84,1700.05,,70.84,76998.08,76998.08,1087,1087,24,1,0,1087,0,60.03,0.0,65252.61,65252.61,0.0,18,11745.47,76998.08,https://master.therentos.com/uploads/1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
11,Baleno Petrol MT,AVS RENT A CAB,1,KL07DF5542,24,0,1,hourly_min,24,,120,120,5435,5000.0,70.62,83.33,1999.96,,83.33,90581.45,90581.45,1087,1087,24,1,0,1087,0,70.62,0.0,76763.94,76763.94,0.0,18,13817.51,90581.45,https://master.therentos.com/uploads/1774789867_Baleno.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
12,Baleno Petrol MT,AVS RENT A CAB,1,KL07DF5536,24,0,2,hourly_min,24,,120,120,5435,5000.0,70.62,83.33,1999.96,,83.33,90581.45,90581.45,1087,1087,24,1,0,1087,0,70.62,0.0,76763.94,76763.94,0.0,18,13817.51,90581.45,https://master.therentos.com/uploads/1774789867_Baleno.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
14,Swift Petrol AMT,AVS RENT A CAB,1,KL07DF5428,36,0,2,hourly_min,24,,120,120,5435,5000.0,67.09,79.17,1899.99,,79.17,86053.66,86053.66,1087,1087,24,1,0,1087,0,67.09,0.0,72926.83,72926.83,0.0,18,13126.83,86053.66,https://master.therentos.com/uploads/1779905988_1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
16,Swift Petrol AMT,AVS RENT A CAB,1,KL07DD9113,36,0,2,hourly_min,24,,120,120,5435,5000.0,67.09,79.17,1899.99,,79.17,86053.66,86053.66,1087,1087,24,1,0,1087,0,67.09,0.0,72926.83,72926.83,0.0,18,13126.83,86053.66,https://master.therentos.com/uploads/1779905988_1774789906_Swift.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
19,Baleno Petrol AMT,AVS RENT A CAB,1,KL07DF5579,37,0,2,hourly_min,24,,120,120,5435,5000.0,77.68,91.66,2199.9,,91.66,99637.03,99637.03,1087,1087,24,1,0,1087,0,77.68,0.0,84438.16,84438.16,0.0,18,15198.87,99637.03,https://master.therentos.com/uploads/1781728937_balenoo.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
20,Baleno Petrol AMT,AVS RENT A CAB,1,KL07DB9370,37,0,1,hourly_min,24,,120,120,5435,5000.0,77.69,91.67,2200.18,,91.67,99649.86,99649.86,1087,1087,24,1,0,1087,0,77.69,0.0,84449.03,84449.03,0.0,18,15200.83,99649.86,https://master.therentos.com/uploads/1781728937_balenoo.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
22,Brezza Petrol MT,AVS RENT A CAB,1,KL07DE0435,26,0,2,hourly_min,24,,120,120,5435,5000.0,95.34,112.5,2700.03,,112.5,122288.8,122288.8,1087,1087,24,1,0,1087,0,95.34,0.0,103634.58,103634.58,0.0,18,18654.22,122288.8,https://master.therentos.com/uploads/1774789845_Brezza.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
24,Brezza Petrol AMT,AVS RENT A CAB,1,KL07CY7219,38,0,1,hourly_min,24,,120,120,5435,5000.0,88.28,104.17,2500.09,,104.17,113233.22,113233.22,1087,1087,24,1,0,1087,0,88.28,0.0,95960.36,95960.36,0.0,18,17272.86,113233.22,https://master.therentos.com/uploads/1779907335_1774789845_Brezza.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
25,Dezire Petrol AMT,AVS RENT A CAB,1,KL07DK0536,27,0,2,hourly_min,24,,120,120,5435,5000.0,70.62,83.33,1999.96,,83.33,90581.45,90581.45,1087,1087,24,1,0,1087,0,70.62,0.0,76763.94,76763.94,0.0,18,13817.51,90581.45,https://master.therentos.com/uploads/1774789833_Dzire.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
27,WagonR Petrol MT,AVS RENT A CAB,1,KL07CT4013,22,0,2,hourly_min,24,,120,120,5435,5000.0,49.44,58.34,1400.14,,58.34,63414.71,63414.71,1087,1087,24,1,0,1087,0,49.44,0.0,53741.28,53741.28,0.0,18,9673.43,63414.71,https://master.therentos.com/uploads/1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
29,WagonR Petrol MT,AVS RENT A CAB,1,KL07DF5436,22,0,3,hourly_min,24,,120,120,5435,5000.0,52.97,62.5,1500.11,,62.5,67942.5,67942.5,1087,1087,24,1,0,1087,0,52.97,0.0,57578.39,57578.39,0.0,18,10364.11,67942.5,https://master.therentos.com/uploads/1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
31,WagonR Petrol AMT,AVS RENT A CAB,1,KL07DE1280,39,0,2,hourly_min,24,,120,120,5435,5000.0,56.5,66.67,1600.08,,66.67,72470.29,72470.29,1087,1087,24,1,0,1087,0,56.5,0.0,61415.5,61415.5,0.0,18,11054.79,72470.29,https://master.therentos.com/uploads/1779908113_1774789892_Wagon R_.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
33,Grand i10 Petrol MT,AVS RENT A CAB,1,KL07DF5075,30,0,2,hourly_min,24,,120,120,5435,5000.0,52.97,62.5,1500.11,,62.5,67942.5,67942.5,1087,1087,24,1,0,1087,0,52.97,0.0,57578.39,57578.39,0.0,18,10364.11,67942.5,https://master.therentos.com/uploads/1774857734_i10 nios.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
35,Grand i10 Petrol AMT,AVS RENT A CAB,1,KL07DF5013,40,0,2,hourly_min,24,,120,120,5435,5000.0,56.5,66.67,1600.08,,66.67,72470.29,72470.29,1087,1087,24,1,0,1087,0,56.5,0.0,61415.5,61415.5,0.0,18,11054.79,72470.29,https://master.therentos.com/uploads/1779908735_1774857734_i10 nios.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
36,S Presso Petrol AMT,AVS RENT A CAB,1,KL07DF5526,34,0,2,hourly_min,24,,120,120,5435,5000.0,45.9,54.16,1299.89,,54.16,58874.09,58874.09,1087,1087,24,1,0,1087,0,45.9,0.0,49893.3,49893.3,0.0,18,8980.79,58874.09,https://master.therentos.com/uploads/1779902487_PngItem_5852187.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
38,Ignis Petrol MT,AVS RENT A CAB,1,KL07DF7910,41,0,2,hourly_min,24,,120,120,5435,5000.0,52.97,62.5,1500.11,,62.5,67942.5,67942.5,1087,1087,24,1,0,1087,0,52.97,0.0,57578.39,57578.39,0.0,18,10364.11,67942.5,https://master.therentos.com/uploads/1779909148_PngItem_1232124.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
40,Ignis Petrol AMT,AVS RENT A CAB,1,KL07DF7940,42,0,3,hourly_min,24,,120,120,5435,5000.0,56.5,66.67,1600.08,,66.67,72470.29,72470.29,1087,1087,24,1,0,1087,0,56.5,0.0,61415.5,61415.5,0.0,18,11054.79,72470.29,https://master.therentos.com/uploads/1779909174_PngItem_1232124.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
42,Exter Petrol AMT,AVS RENT A CAB,1,KL07DJ5476,43,0,2,hourly_min,24,,120,120,5435,5000.0,63.56,75.0,1800.02,,75.0,81525.87,81525.87,1087,1087,24,1,0,1087,0,63.56,0.0,69089.72,69089.72,0.0,18,12436.15,81525.87,https://master.therentos.com/uploads/1779909499_1698469850.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
44,Fronx Petrol MT,AVS RENT A CAB,1,KL07DF5539,44,0,2,hourly_min,24,,120,120,5435,5000.0,77.68,91.66,2199.9,,91.66,99637.03,99637.03,1087,1087,24,1,0,1087,0,77.68,0.0,84438.16,84438.16,0.0,18,15198.87,99637.03,https://master.therentos.com/uploads/1779909728_variant.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
47,Fronx Petrol AMT,AVS RENT A CAB,1,KL07DC1178,45,0,1,hourly_min,24,,120,120,5435,5000.0,81.21,95.83,2299.87,,95.83,104164.82,104164.82,1087,1087,24,1,0,1087,0,81.21,0.0,88275.27,88275.27,0.0,18,15889.55,104164.82,https://master.therentos.com/uploads/1779909743_variant.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
48,EcoSport Petrol AMT,AVS RENT A CAB,1,KL07CN0656,46,0,1,hourly_min,24,,120,120,5435,5000.0,67.09,79.17,1899.99,,79.17,86053.66,86053.66,1087,1087,24,1,0,1087,0,67.09,0.0,72926.83,72926.83,0.0,18,13126.83,86053.66,https://master.therentos.com/uploads/1780054491_340-3402471_ford-ecosport-se-hd-png-download.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
49,Grand Vitara Petrol MT,AVS RENT A CAB,1,KL07DF5514,47,0,2,hourly_min,24,,120,120,5435,5000.0,105.93,125.0,2999.94,,125.0,135872.17,135872.17,1087,1087,24,1,0,1087,0,105.93,0.0,115145.91,115145.91,0.0,18,20726.26,135872.17,https://master.therentos.com/uploads/1780054533_grandvitara-arctic-white1.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
51,Creta Diesel AMT,AVS RENT A CAB,1,KL07DJ2964,48,0,2,hourly_min,24,,120,120,5435,5000.0,112.99,133.33,3199.88,,133.33,144927.75,144927.75,1087,1087,24,1,0,1087,0,112.99,0.0,122820.13,122820.13,0.0,18,22107.62,144927.75,https://master.therentos.com/uploads/1780054562_pngegg (1).png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
53,Ertiga Petrol MT 2025,AVS RENT A CAB,1,KL07DF6127,49,0,2,hourly_min,24,,120,120,5435,10000.0,98.87,116.67,2800.0,,116.67,126816.59,126816.59,1087,1087,24,1,0,1087,0,98.87,0.0,107471.69,107471.69,0.0,18,19344.9,126816.59,https://master.therentos.com/uploads/1780054616_v1.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
54,Ertiga Petrol AMT,AVS RENT A CAB,1,KL07DF5541,50,0,1,hourly_min,24,,120,120,5435,10000.0,105.93,125.0,2999.94,,125.0,135872.17,135872.17,1087,1087,24,1,0,1087,0,105.93,0.0,115145.91,115145.91,0.0,18,20726.26,135872.17,https://master.therentos.com/uploads/1780054661_v1.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
55,Ertiga XL6 Petrol AMT,AVS RENT A CAB,1,KL07DH9601,51,0,1,hourly_min,24,,120,120,5435,10000.0,112.99,133.33,3199.88,,133.33,144927.75,144927.75,1087,1087,24,1,0,1087,0,112.99,0.0,122820.13,122820.13,0.0,18,22107.62,144927.75,https://master.therentos.com/uploads/1780054701_download.png,https://avs.therentos.com/uploads/logos/3s9bSkpN55bYgYbLt038cOvojWVqHIrMmZ97Rxax.jpg
